,State,Season,Week,Percent_P_I,Num_Influenza_Deaths,Num_Pneumonia_Deaths,Total_Deaths,Percent_Complete,Calendar_Year
12249,New York,2016-17,40,7.2,0,135,1874,0.986,2016
12250,New York,2016-17,41,7.6,0,147,1931,1.0,2016
12251,New York,2016-17,42,7.0,0,135,1931,1.0,2016
12252,New York,2016-17,43,6.6,0,128,1951,1.0,2016
12253,New York,2016-17,44,5.8,0,115,1979,1.0,2016
12254,New York,2016-17,45,7.1,1,142,2022,1.0,2016
12255,New York,2016-17,46,7.2,1,137,1926,1.0,2016
12256,New York,2016-17,47,7.1,0,138,1940,1.0,2016
12257,New York,2016-17,48,6.9,0,138,1988,1.0,2016
12258,New York,2016-17,49,7.2,0,142,1959,1.0,2016
12259,New York,2016-17,50,6.7,2,134,2035,1.0,2016
12260,New York,2016-17,51,6.5,1,136,2109,1.0,2016
12261,New York,2016-17,52,7.4,1,150,2036,1.0,2016
12262,New York,2016-17,1,7.4,8,154,2189,1.0,2017
12263,New York,2016-17,2,9.1,11,184,2149,1.0,2017
12264,New York,2016-17,3,9.1,8,181,2081,1.0,2017
12265,New York,2016-17,4,8.6,14,177,2211,1.0,2017
12266,New York,2016-17,5,9.9,13,193,2081,1.0,2017
12267,New York,2016-17,6,8.1,14,162,2161,1.0,2017
12268,New York,2016-17,7,10.1,15,198,2101,1.0,2017
12269,New York,2016-17,8,9.6,24,181,2138,1.0,2017
12270,New York,2016-17,9,8.9,19,163,2039,1.0,2017
12271,New York,2016-17,10,8.2,12,158,2082,1.0,2017
12272,New York,2016-17,11,7.9,10,153,2068,1.0,2017
12273,New York,2016-17,12,9.1,6,185,2108,1.0,2017
12274,New York,2016-17,13,7.5,5,145,1990,1.0,2017
12275,New York,2016-17,14,8.0,8,145,1907,1.0,2017
12276,New York,2016-17,15,8.8,9,174,2070,1.0,2017
12277,New York,2016-17,16,7.3,5,135,1920,1.0,2017
12278,New York,2016-17,17,7.8,5,152,2015,1.0,2017
12279,New York,2016-17,18,7.7,2,143,1888,0.9940000000000001,2017
12280,New York,2016-17,19,7.2,0,132,1822,0.9590000000000001,2017
12281,New York,2016-17,20,7.7,5,145,1954,1.0,2017
12282,New York,2016-17,21,7.2,3,130,1855,0.976,2017
12283,New York,2016-17,22,6.9,0,125,1802,0.948,2017
12284,New York,2016-17,23,7.2,0,135,1887,0.993,2017
12285,New York,2016-17,24,6.5,1,123,1899,0.9990000000000001,2017
12286,New York,2016-17,25,5.8,0,107,1844,0.97,2017
12287,New York,2016-17,26,7.2,0,130,1803,0.9490000000000001,2017
12288,New York,2016-17,27,6.9,0,125,1822,0.9590000000000001,2017
12289,New York,2016-17,28,8.0,0,143,1781,0.937,2017
12290,New York,2016-17,29,6.8,0,121,1787,0.94,2017
12291,New York,2016-17,30,7.6,0,136,1778,0.9359999999999999,2017
12292,New York,2016-17,31,6.9,0,126,1833,0.965,2017
12293,New York,2016-17,32,6.9,0,119,1728,0.909,2017
12294,New York,2016-17,33,6.8,0,120,1771,0.932,2017
12295,New York,2016-17,34,7.6,0,137,1805,0.95,2017
12296,New York,2016-17,35,6.9,0,126,1839,0.968,2017
12297,New York,2016-17,36,6.4,0,118,1850,0.9740000000000001,2017
12298,New York,2016-17,37,6.9,0,126,1815,0.955,2017
12299,New York,2016-17,38,7.4,0,136,1843,0.97,2017
12300,New York,2016-17,39,5.7,1,102,1805,0.95,2017
12301,New York,2017-18,40,6.9,1,127,1851,0.9740000000000001,2017
12302,New York,2017-18,41,8.1,0,151,1860,0.9790000000000001,2017
12303,New York,2017-18,42,7.9,0,146,1846,0.972,2017
12304,New York,2017-18,43,7.2,1,134,1879,0.9890000000000001,2017
12305,New York,2017-18,44,7.0,1,129,1865,0.982,2017
12306,New York,2017-18,45,8.4,1,161,1937,1.0,2017
12307,New York,2017-18,46,6.8,0,134,1967,1.0,2017
12308,New York,2017-18,47,7.3,0,150,2046,1.0,2017
12309,New York,2017-18,48,7.9,1,159,2029,1.0,2017
12310,New York,2017-18,49,7.3,2,142,1983,1.0,2017
12311,New York,2017-18,50,8.3,3,170,2077,1.0,2017
12312,New York,2017-18,51,9.4,7,203,2240,1.0,2017
12313,New York,2017-18,52,8.7,9,177,2132,1.0,2017
12314,New York,2017-18,1,9.9,22,209,2329,1.0,2018
12315,New York,2017-18,2,9.8,23,222,2493,1.0,2018
12316,New York,2017-18,3,12.5,42,243,2279,1.0,2018
12317,New York,2017-18,4,12.9,63,223,2211,1.0,2018
12318,New York,2017-18,5,11.0,36,206,2206,1.0,2018
12319,New York,2017-18,6,11.1,52,196,2233,1.0,2018
12320,New York,2017-18,7,12.6,48,227,2191,1.0,2018
12321,New York,2017-18,8,11.7,22,235,2188,1.0,2018
12322,New York,2017-18,9,9.0,23,170,2147,1.0,2018
12323,New York,2017-18,10,9.2,18,173,2082,1.0,2018
12324,New York,2017-18,11,10.1,18,186,2015,1.0,2018
12325,New York,2017-18,12,9.4,16,177,2054,1.0,2018
12326,New York,2017-18,13,8.8,9,168,2006,1.0,2018
12327,New York,2017-18,14,9.2,12,174,2012,1.0,2018
12328,New York,2017-18,15,10.0,19,184,2034,1.0,2018
12329,New York,2017-18,16,8.6,8,168,2039,1.0,2018
12330,New York,2017-18,17,8.7,9,161,1945,1.0,2018
12331,New York,2017-18,18,7.8,7,146,1955,1.0,2018
12332,New York,2017-18,19,6.7,0,123,1845,0.971,2018
12333,New York,2017-18,20,8.0,2,136,1729,0.91,2018
12334,New York,2017-18,21,7.5,1,137,1840,0.968,2018
12335,New York,2017-18,22,7.5,0,134,1784,0.9390000000000001,2018
12336,New York,2017-18,23,7.5,0,140,1862,0.98,2018
12337,New York,2017-18,24,8.0,0,149,1865,0.982,2018
12338,New York,2017-18,25,6.9,0,130,1871,0.985,2018
12339,New York,2017-18,26,6.0,0,108,1799,0.9470000000000001,2018
12340,New York,2017-18,27,6.8,0,130,1914,1.0,2018
12341,New York,2017-18,28,7.4,0,138,1871,0.985,2018
12342,New York,2017-18,29,6.7,0,122,1819,0.9570000000000001,2018
12343,New York,2017-18,30,6.9,0,126,1821,0.958,2018
12344,New York,2017-18,31,7.0,0,124,1784,0.9390000000000001,2018
12345,New York,2017-18,32,8.4,0,150,1794,0.9440000000000001,2018
12346,New York,2017-18,33,5.9,0,110,1851,0.9740000000000001,2018
12347,New York,2017-18,34,6.8,0,124,1818,0.9570000000000001,2018
12348,New York,2017-18,35,6.9,1,123,1806,0.95,2018
12349,New York,2017-18,36,7.2,0,125,1734,0.9129999999999999,2018
12350,New York,2017-18,37,7.8,1,138,1791,0.943,2018
12351,New York,2017-18,38,6.2,0,111,1785,0.9390000000000001,2018
12352,New York,2017-18,39,6.8,0,127,1878,0.988,2018
12353,New York,2018-19,40,7.6,1,139,1852,0.975,2018
12354,New York,2018-19,41,6.9,1,130,1908,1.0,2018
12355,New York,2018-19,42,7.6,0,153,2010,1.0,2018
12356,New York,2018-19,43,8.0,0,163,2027,1.0,2018
12357,New York,2018-19,44,7.9,0,155,1972,1.0,2018
12358,New York,2018-19,45,9.1,3,178,1982,1.0,2018
12359,New York,2018-19,46,8.1,0,153,1889,0.9940000000000001,2018
12360,New York,2018-19,47,7.2,0,141,1972,1.0,2018
12361,New York,2018-19,48,6.8,3,136,2038,1.0,2018
12362,New York,2018-19,49,8.4,2,166,2007,1.0,2018
12363,New York,2018-19,50,8.2,3,162,2018,1.0,2018
12364,New York,2018-19,51,6.8,4,135,2037,1.0,2018
12365,New York,2018-19,52,8.6,6,171,2070,1.0,2018
12366,New York,2018-19,1,9.3,5,193,2128,1.0,2019
12367,New York,2018-19,2,8.3,6,168,2098,1.0,2019
12368,New York,2018-19,3,9.1,11,179,2098,1.0,2019
12369,New York,2018-19,4,8.4,10,177,2223,1.0,2019
12370,New York,2018-19,5,9.1,14,177,2092,1.0,2019
12371,New York,2018-19,6,9.1,15,175,2098,1.0,2019
12372,New York,2018-19,7,9.4,16,178,2069,1.0,2019
12373,New York,2018-19,8,8.9,17,169,2097,1.0,2019
12374,New York,2018-19,9,9.8,22,181,2079,1.0,2019
12375,New York,2018-19,10,8.7,21,175,2265,1.0,2019
12376,New York,2018-19,11,9.6,18,184,2097,1.0,2019
12377,New York,2018-19,12,10.4,23,195,2102,1.0,2019
12378,New York,2018-19,13,8.6,16,161,2063,1.0,2019
12379,New York,2018-19,14,8.6,20,155,2043,1.0,2019
12380,New York,2018-19,15,10.2,21,180,1975,1.0,2019
12381,New York,2018-19,16,8.0,5,151,1955,1.0,2019
12382,New York,2018-19,17,8.4,2,157,1887,0.993,2019
12383,New York,2018-19,18,6.9,2,136,1988,1.0,2019
12384,New York,2018-19,19,8.8,5,158,1843,0.97,2019
12385,New York,2018-19,20,7.8,2,147,1909,1.0,2019
12386,New York,2018-19,21,8.1,0,159,1971,1.0,2019
12387,New York,2018-19,22,8.3,1,146,1776,0.935,2019
12388,New York,2018-19,23,6.7,2,120,1818,0.9570000000000001,2019
12389,New York,2018-19,24,8.1,0,153,1893,0.996,2019
12390,New York,2018-19,25,7.6,1,137,1821,0.958,2019
12391,New York,2018-19,26,7.0,0,137,1944,1.0,2019
12392,New York,2018-19,27,7.0,0,131,1884,0.992,2019
12393,New York,2018-19,28,6.8,0,120,1774,0.934,2019
12394,New York,2018-19,29,6.8,0,129,1911,1.0,2019
12395,New York,2018-19,30,7.1,0,128,1798,0.946,2019
12396,New York,2018-19,31,7.4,0,137,1851,0.9740000000000001,2019
12397,New York,2018-19,32,7.4,0,141,1905,1.0,2019
12398,New York,2018-19,33,6.6,0,122,1838,0.9670000000000001,2019
12399,New York,2018-19,34,7.1,0,123,1724,0.907,2019
12400,New York,2018-19,35,7.0,0,127,1803,0.9490000000000001,2019
12401,New York,2018-19,36,7.5,0,141,1873,0.986,2019
12402,New York,2018-19,37,6.9,0,122,1766,0.929,2019
12403,New York,2018-19,38,7.0,1,127,1827,0.9620000000000001,2019
12404,New York,2018-19,39,6.2,1,117,1889,0.9940000000000001,2019
12405,New York,2019-20,40,6.9,0,131,1894,0.997,2019
12406,New York,2019-20,41,6.3,1,122,1952,1.0,2019
12407,New York,2019-20,42,7.4,0,145,1952,1.0,2019
12408,New York,2019-20,43,8.5,0,157,1844,0.97,2019
12409,New York,2019-20,44,7.2,0,140,1955,1.0,2019
12410,New York,2019-20,45,7.2,1,143,1987,1.0,2019
12411,New York,2019-20,46,6.4,0,129,2005,1.0,2019
12412,New York,2019-20,47,7.9,2,157,2002,1.0,2019
12413,New York,2019-20,48,7.3,0,142,1957,1.0,2019
12414,New York,2019-20,49,6.8,0,142,2088,1.0,2019
12415,New York,2019-20,50,8.4,1,167,2003,1.0,2019
12416,New York,2019-20,51,7.9,0,160,2038,1.0,2019
12417,New York,2019-20,52,7.8,3,156,2038,1.0,2019
12418,New York,2019-20,1,9.7,12,201,2185,1.0,2020
12419,New York,2019-20,2,9.2,14,180,2116,1.0,2020
12420,New York,2019-20,3,9.3,19,183,2168,1.0,2020
12421,New York,2019-20,4,8.8,9,172,2047,1.0,2020
12422,New York,2019-20,5,7.7,16,143,2052,1.0,2020
12423,New York,2019-20,6,8.1,21,146,2069,1.0,2020
12424,New York,2019-20,7,8.8,14,164,2021,1.0,2020
12425,New York,2019-20,8,8.9,22,159,2040,1.0,2020
12426,New York,2019-20,9,7.9,15,152,2114,1.0,2020
12427,New York,2019-20,10,8.9,22,159,2038,1.0,2020
12428,New York,2019-20,11,9.8,20,168,1924,1.0,2020
12429,New York,2019-20,12,10.5,12,196,1984,1.0,2020
12430,New York City,2012-13,1,15.3,0,134,873,0.857,2013
12431,New York City,2012-13,2,14.2,6,178,1292,1.0,2013
12432,New York City,2012-13,3,14.0,9,161,1214,1.0,2013
12433,New York City,2012-13,4,14.1,10,167,1252,1.0,2013
12434,New York City,2012-13,5,12.2,7,143,1231,1.0,2013
12435,New York City,2012-13,6,13.7,3,157,1166,1.0,2013
12436,New York City,2012-13,7,12.1,0,134,1103,1.0,2013
12437,New York City,2012-13,8,11.2,2,126,1140,1.0,2013
12438,New York City,2012-13,9,10.7,2,108,1028,1.0,2013
12439,New York City,2012-13,10,11.4,1,121,1070,1.0,2013
12440,New York City,2012-13,11,11.7,1,111,957,0.9390000000000001,2013
12441,New York City,2012-13,12,9.7,0,102,1047,1.0,2013
12442,New York City,2012-13,13,9.4,0,97,1036,1.0,2013
12443,New York City,2012-13,14,10.4,1,112,1086,1.0,2013
12444,New York City,2012-13,15,9.1,0,96,1054,1.0,2013
12445,New York City,2012-13,16,9.2,1,91,998,0.9790000000000001,2013
12446,New York City,2012-13,17,9.0,0,86,951,0.9329999999999999,2013
12447,New York City,2012-13,18,10.7,0,101,943,0.925,2013
12448,New York City,2012-13,19,9.0,0,90,995,0.976,2013
12449,New York City,2012-13,20,10.4,0,105,1005,0.986,2013
12450,New York City,2012-13,21,9.8,0,94,962,0.9440000000000001,2013
12451,New York City,2012-13,22,8.3,0,80,960,0.9420000000000001,2013
12452,New York City,2012-13,23,11.6,1,110,953,0.935,2013
12453,New York City,2012-13,24,10.1,0,91,905,0.888,2013
12454,New York City,2012-13,25,9.0,0,82,914,0.897,2013
12455,New York City,2012-13,26,8.5,0,83,972,0.9540000000000001,2013
12456,New York City,2012-13,27,7.7,0,71,919,0.902,2013
12457,New York City,2012-13,28,8.9,0,84,944,0.9259999999999999,2013
12458,New York City,2012-13,29,9.1,0,89,973,0.955,2013
12459,New York City,2012-13,30,7.8,1,73,950,0.932,2013
12460,New York City,2012-13,31,9.8,0,94,964,0.946,2013
12461,New York City,2012-13,32,10.0,0,96,960,0.9420000000000001,2013
12462,New York City,2012-13,33,10.1,0,97,958,0.94,2013
12463,New York City,2012-13,34,7.1,0,68,956,0.938,2013
12464,New York City,2012-13,35,9.3,0,84,907,0.89,2013
12465,New York City,2012-13,36,8.7,0,78,893,0.8759999999999999,2013
12466,New York City,2012-13,37,9.1,0,84,923,0.9059999999999999,2013
12467,New York City,2012-13,38,9.6,0,91,947,0.929,2013
12468,New York City,2012-13,39,8.4,0,82,980,0.9620000000000001,2013
12469,New York City,2013-14,40,6.6,0,64,968,0.95,2013
12470,New York City,2013-14,41,8.5,0,82,962,0.9440000000000001,2013
12471,New York City,2013-14,42,7.6,0,76,997,0.978,2013
12472,New York City,2013-14,43,9.2,0,89,971,0.953,2013
12473,New York City,2013-14,44,8.7,0,88,1009,0.99,2013
12474,New York City,2013-14,45,8.2,1,83,1019,1.0,2013
12475,New York City,2013-14,46,10.1,0,102,1014,0.995,2013
12476,New York City,2013-14,47,8.5,0,89,1045,1.0,2013
12477,New York City,2013-14,48,8.6,1,88,1033,1.0,2013
12478,New York City,2013-14,49,8.9,0,90,1014,0.995,2013
12479,New York City,2013-14,50,8.0,2,79,1018,0.9990000000000001,2013
12480,New York City,2013-14,51,10.6,1,110,1048,1.0,2013
12481,New York City,2013-14,52,10.0,4,106,1096,1.0,2013
12482,New York City,2013-14,1,10.4,4,105,1044,1.0,2014
12483,New York City,2013-14,2,10.2,1,117,1155,1.0,2014
12484,New York City,2013-14,3,11.9,4,122,1060,1.0,2014
12485,New York City,2013-14,4,11.5,4,113,1018,0.9990000000000001,2014
12486,New York City,2013-14,5,13.2,7,142,1132,1.0,2014
12487,New York City,2013-14,6,10.6,2,111,1070,1.0,2014
12488,New York City,2013-14,7,11.2,4,113,1047,1.0,2014
12489,New York City,2013-14,8,9.5,1,95,1015,0.996,2014
12490,New York City,2013-14,9,11.3,2,109,986,0.9670000000000001,2014
12491,New York City,2013-14,10,10.4,2,106,1035,1.0,2014
12492,New York City,2013-14,11,12.4,3,124,1023,1.0,2014
12493,New York City,2013-14,12,11.2,3,118,1080,1.0,2014
12494,New York City,2013-14,13,11.9,3,121,1043,1.0,2014
12495,New York City,2013-14,14,10.8,3,114,1079,1.0,2014
12496,New York City,2013-14,15,11.0,6,119,1136,1.0,2014
12497,New York City,2013-14,16,11.2,3,117,1072,1.0,2014
12498,New York City,2013-14,17,11.5,6,114,1047,1.0,2014
12499,New York City,2013-14,18,13.0,1,134,1036,1.0,2014
12500,New York City,2013-14,19,11.4,2,115,1022,1.0,2014
12501,New York City,2013-14,20,9.2,3,87,980,0.9620000000000001,2014
12502,New York City,2013-14,21,7.7,0,74,964,0.946,2014
12503,New York City,2013-14,22,9.2,1,79,872,0.856,2014
12504,New York City,2013-14,23,9.4,0,90,959,0.941,2014
12505,New York City,2013-14,24,9.9,0,83,839,0.823,2014
12506,New York City,2013-14,25,9.2,0,89,963,0.945,2014
12507,New York City,2013-14,26,9.8,0,91,930,0.912,2014
12508,New York City,2013-14,27,7.5,0,70,938,0.92,2014
12509,New York City,2013-14,28,8.6,0,81,947,0.929,2014
12510,New York City,2013-14,29,7.7,0,69,901,0.884,2014
12511,New York City,2013-14,30,6.6,0,61,931,0.9129999999999999,2014
12512,New York City,2013-14,31,7.6,0,67,879,0.862,2014
12513,New York City,2013-14,32,9.5,0,87,913,0.8959999999999999,2014
12514,New York City,2013-14,33,9.3,0,86,922,0.905,2014
12515,New York City,2013-14,34,9.1,0,88,963,0.945,2014
12516,New York City,2013-14,35,7.7,0,70,912,0.895,2014
12517,New York City,2013-14,36,9.6,0,95,993,0.9740000000000001,2014
12518,New York City,2013-14,37,7.9,0,69,877,0.86,2014
12519,New York City,2013-14,38,8.6,0,82,953,0.935,2014
12520,New York City,2013-14,39,9.2,0,89,971,0.953,2014
12521,New York City,2014-15,40,9.0,0,88,977,0.9590000000000001,2014
12522,New York City,2014-15,41,8.7,0,85,980,0.9620000000000001,2014
12523,New York City,2014-15,42,8.6,0,86,1001,0.982,2014
12524,New York City,2014-15,43,7.2,0,74,1021,1.0,2014
12525,New York City,2014-15,44,8.8,0,87,986,0.9670000000000001,2014
12526,New York City,2014-15,45,8.0,0,90,1127,1.0,2014
12527,New York City,2014-15,46,8.4,0,83,985,0.966,2014
12528,New York City,2014-15,47,8.1,0,86,1060,1.0,2014
12529,New York City,2014-15,48,7.2,0,71,992,0.973,2014
12530,New York City,2014-15,49,10.2,1,104,1032,1.0,2014
12531,New York City,2014-15,50,7.8,0,82,1057,1.0,2014
12532,New York City,2014-15,51,9.3,0,99,1065,1.0,2014
12533,New York City,2014-15,52,10.9,2,110,1023,1.0,2014
12534,New York City,2014-15,53,10.2,3,114,1146,1.0,2014
12535,New York City,2014-15,1,11.1,5,138,1286,1.0,2015
12536,New York City,2014-15,2,11.4,5,128,1165,1.0,2015
12537,New York City,2014-15,3,12.3,8,142,1221,1.0,2015
12538,New York City,2014-15,4,11.7,6,133,1189,1.0,2015
12539,New York City,2014-15,5,11.4,4,133,1200,1.0,2015
12540,New York City,2014-15,6,10.4,4,119,1186,1.0,2015
12541,New York City,2014-15,7,12.3,3,146,1209,1.0,2015
12542,New York City,2014-15,8,12.0,3,138,1174,1.0,2015
12543,New York City,2014-15,9,9.6,4,108,1163,1.0,2015
12544,New York City,2014-15,10,10.9,3,111,1046,1.0,2015
12545,New York City,2014-15,11,9.7,3,103,1090,1.0,2015
12546,New York City,2014-15,12,8.8,2,90,1041,1.0,2015
12547,New York City,2014-15,13,8.7,1,92,1069,1.0,2015
12548,New York City,2014-15,14,9.1,0,99,1089,1.0,2015
12549,New York City,2014-15,15,6.8,0,70,1023,1.0,2015
12550,New York City,2014-15,16,9.1,1,86,960,0.9420000000000001,2015
12551,New York City,2014-15,17,9.2,0,96,1038,1.0,2015
12552,New York City,2014-15,18,8.9,0,86,964,0.946,2015
12553,New York City,2014-15,19,8.9,2,85,981,0.9620000000000001,2015
12554,New York City,2014-15,20,7.9,1,71,915,0.898,2015
12555,New York City,2014-15,21,8.7,0,88,1014,0.995,2015
12556,New York City,2014-15,22,9.3,1,92,1000,0.981,2015
12557,New York City,2014-15,23,9.4,1,92,990,0.971,2015
12558,New York City,2014-15,24,9.1,0,81,891,0.8740000000000001,2015
12559,New York City,2014-15,25,9.7,0,91,940,0.922,2015
12560,New York City,2014-15,26,8.2,0,77,936,0.9179999999999999,2015
12561,New York City,2014-15,27,7.9,0,76,962,0.9440000000000001,2015
12562,New York City,2014-15,28,7.3,0,69,944,0.9259999999999999,2015
12563,New York City,2014-15,29,7.7,0,73,952,0.934,2015
12564,New York City,2014-15,30,7.8,0,75,959,0.941,2015
12565,New York City,2014-15,31,8.3,0,81,976,0.958,2015
12566,New York City,2014-15,32,9.1,0,85,935,0.917,2015
12567,New York City,2014-15,33,7.9,0,81,1025,1.0,2015
12568,New York City,2014-15,34,8.1,0,76,935,0.917,2015
12569,New York City,2014-15,35,7.4,0,70,943,0.925,2015
12570,New York City,2014-15,36,8.6,0,82,950,0.932,2015
12571,New York City,2014-15,37,7.0,0,67,951,0.9329999999999999,2015
12572,New York City,2014-15,38,6.9,0,64,924,0.907,2015
12573,New York City,2014-15,39,8.8,0,81,919,0.902,2015
12574,New York City,2015-16,40,7.8,1,82,1060,1.0,2015
12575,New York City,2015-16,41,8.8,0,88,1003,0.9840000000000001,2015
12576,New York City,2015-16,42,7.9,0,85,1081,1.0,2015
12577,New York City,2015-16,43,8.9,0,88,986,0.9670000000000001,2015
12578,New York City,2015-16,44,7.4,0,77,1035,1.0,2015
12579,New York City,2015-16,45,9.2,0,83,907,0.89,2015
12580,New York City,2015-16,46,8.0,0,79,984,0.965,2015
12581,New York City,2015-16,47,8.4,0,82,978,0.96,2015
12582,New York City,2015-16,48,8.3,0,85,1027,1.0,2015
12583,New York City,2015-16,49,7.8,0,78,1000,0.981,2015
12584,New York City,2015-16,50,9.4,0,94,1000,0.981,2015
12585,New York City,2015-16,51,7.3,0,71,976,0.958,2015
12586,New York City,2015-16,52,8.7,0,90,1031,1.0,2015
12587,New York City,2015-16,1,9.4,1,106,1140,1.0,2016
12588,New York City,2015-16,2,10.0,0,110,1102,1.0,2016
12589,New York City,2015-16,3,10.4,1,114,1104,1.0,2016
12590,New York City,2015-16,4,8.7,1,96,1112,1.0,2016
12591,New York City,2015-16,5,9.6,0,101,1047,1.0,2016
12592,New York City,2015-16,6,9.6,5,102,1116,1.0,2016
12593,New York City,2015-16,7,11.9,5,121,1058,1.0,2016
12594,New York City,2015-16,8,10.7,2,121,1147,1.0,2016
12595,New York City,2015-16,9,10.5,12,108,1143,1.0,2016
12596,New York City,2015-16,10,10.1,5,109,1132,1.0,2016
12597,New York City,2015-16,11,10.5,15,102,1115,1.0,2016
12598,New York City,2015-16,12,11.4,3,120,1080,1.0,2016
12599,New York City,2015-16,13,9.9,4,99,1040,1.0,2016
12600,New York City,2015-16,14,9.0,5,88,1030,1.0,2016
12601,New York City,2015-16,15,10.3,10,100,1071,1.0,2016
12602,New York City,2015-16,16,9.0,1,95,1068,1.0,2016
12603,New York City,2015-16,17,8.5,1,82,978,0.96,2016
12604,New York City,2015-16,18,10.3,0,98,955,0.937,2016
12605,New York City,2015-16,19,8.5,4,81,999,0.98,2016
12606,New York City,2015-16,20,7.8,0,75,964,0.946,2016
12607,New York City,2015-16,21,9.5,1,92,981,0.9620000000000001,2016
12608,New York City,2015-16,22,9.0,0,83,925,0.9079999999999999,2016
12609,New York City,2015-16,23,9.6,0,87,906,0.889,2016
12610,New York City,2015-16,24,8.1,0,78,958,0.94,2016
12611,New York City,2015-16,25,7.2,0,70,970,0.9520000000000001,2016
12612,New York City,2015-16,26,8.0,0,76,946,0.9279999999999999,2016
12613,New York City,2015-16,27,7.4,0,72,967,0.9490000000000001,2016
12614,New York City,2015-16,28,8.8,0,85,962,0.9440000000000001,2016
12615,New York City,2015-16,29,6.6,0,64,972,0.9540000000000001,2016
12616,New York City,2015-16,30,8.5,0,84,994,0.975,2016
12617,New York City,2015-16,31,6.6,0,66,1007,0.988,2016
12618,New York City,2015-16,32,6.5,0,62,953,0.935,2016
12619,New York City,2015-16,33,5.9,0,60,1015,0.996,2016
12620,New York City,2015-16,34,7.5,0,71,944,0.9259999999999999,2016
12621,New York City,2015-16,35,7.0,0,66,937,0.919,2016
12622,New York City,2015-16,36,8.0,0,78,976,0.958,2016
12623,New York City,2015-16,37,7.8,0,74,954,0.9359999999999999,2016
12624,New York City,2015-16,38,7.1,0,65,911,0.894,2016
12625,New York City,2015-16,39,7.0,0,67,956,0.938,2016
12626,New York City,2016-17,40,7.5,0,77,1033,1.0,2016
12627,New York City,2016-17,41,8.2,0,84,1019,1.0,2016
12628,New York City,2016-17,42,9.0,0,95,1053,1.0,2016
12629,New York City,2016-17,43,7.6,0,73,966,0.948,2016
12630,New York City,2016-17,44,9.1,0,94,1036,1.0,2016
12631,New York City,2016-17,45,7.4,0,79,1061,1.0,2016
12632,New York City,2016-17,46,7.9,0,86,1092,1.0,2016
12633,New York City,2016-17,47,9.3,0,93,999,0.98,2016
12634,New York City,2016-17,48,9.3,1,102,1110,1.0,2016
12635,New York City,2016-17,49,7.8,1,79,1027,1.0,2016
12636,New York City,2016-17,50,8.9,0,97,1086,1.0,2016
12637,New York City,2016-17,51,8.1,3,90,1152,1.0,2016
12638,New York City,2016-17,52,9.9,2,109,1118,1.0,2016
12639,New York City,2016-17,1,10.8,7,121,1189,1.0,2017
12640,New York City,2016-17,2,10.4,9,113,1178,1.0,2017
12641,New York City,2016-17,3,11.5,5,125,1133,1.0,2017
12642,New York City,2016-17,4,9.5,11,101,1185,1.0,2017
12643,New York City,2016-17,5,9.7,6,105,1145,1.0,2017
12644,New York City,2016-17,6,9.6,6,104,1146,1.0,2017
12645,New York City,2016-17,7,10.5,4,111,1094,1.0,2017
12646,New York City,2016-17,8,9.8,4,100,1061,1.0,2017
12647,New York City,2016-17,9,8.3,5,80,1021,1.0,2017
12648,New York City,2016-17,10,8.6,2,88,1051,1.0,2017
12649,New York City,2016-17,11,8.4,1,92,1104,1.0,2017
12650,New York City,2016-17,12,7.5,5,74,1059,1.0,2017
12651,New York City,2016-17,13,7.7,1,74,974,0.956,2017
12652,New York City,2016-17,14,9.0,2,87,990,0.971,2017
12653,New York City,2016-17,15,8.3,1,86,1043,1.0,2017
12654,New York City,2016-17,16,9.5,2,94,1012,0.993,2017
12655,New York City,2016-17,17,8.1,3,81,1031,1.0,2017
12656,New York City,2016-17,18,8.6,0,87,1015,0.996,2017
12657,New York City,2016-17,19,6.3,1,62,1002,0.983,2017
12658,New York City,2016-17,20,6.3,0,68,1071,1.0,2017
12659,New York City,2016-17,21,7.7,0,77,995,0.976,2017
12660,New York City,2016-17,22,7.9,1,76,971,0.953,2017
